date_time timestamp pressure accel_x accel_y accel_z gyro_x gyro_y gyro_z
2025-05-13 18:58:44.329 09:02.6 1242.1 0.0366 -0.0178 0.9697 -2.2 1.2 0.1
2025-05-13 18:58:44.429 09:02.7 1215.9 0.0369 -0.0225 0.9644 -2.2 1.3 0.1
2025-05-13 18:58:44.529 09:02.8 1202.8 0.0312 -0.0164 0.9761 -2.3 1.5 0.2
2025-05-13 18:58:44.629 09:02.9 1202.8 0.0371 -0.0188 0.9604 -2.1 1.2 0.2
2025-05-13 18:58:44.729 09:03.0 1242.1 0.0344 -0.0151 0.9673 -2.2 1.5 0.2
2025-05-13 18:58:44.829 09:03.1 1215.9 0.0342 -0.0146 0.9692 -2.2 1.6 0.0
2025-05-13 18:58:44.929 09:03.2 1189.7 0.0332 -0.0171 0.9746 -2.2 1.2 0.2
2025-05-13 18:58:45.029 09:03.3 1215.9 0.0361 -0.0159 0.9695 -2.3 1.5 0.2
2025-05-13 18:58:45.129 09:03.4 1229.0 0.0295 -0.0149 0.9761 -2.1 1.4 0.3
2025-05-13 18:58:45.229 09:03.5 1242.1 0.0293 -0.0200 0.9595 -2.3 1.4 0.2
2025-05-13 18:58:45.330 09:03.6 1255.2 0.0366 -0.0149 0.9746 -2.3 1.5 0.1
2025-05-13 18:58:45.429 09:03.7 1255.2 0.0398 -0.0232 0.9692 -2.4 1.3 0.2
2025-05-13 18:58:45.529 09:03.8 1281.4 0.0334 -0.0181 0.9775 -2.0 1.3 0.3
2025-05-13 18:58:45.629 09:03.9 1255.2 0.0334 -0.0156 0.9749 -2.4 1.4 0.1
2025-05-13 18:58:45.729 09:04.0 1229.0 0.0356 -0.0144 0.9707 -2.3 1.4 0.3
2025-05-13 18:58:45.829 09:04.1 1215.9 0.0334 -0.0203 0.9700 -2.3 1.3 0.2
2025-05-13 18:58:45.929 09:04.2 1242.1 0.0356 -0.0222 0.9705 -2.2 1.3 0.2
2025-05-13 18:58:46.029 09:04.3 1281.4 0.0352 -0.0149 0.9766 -2.3 1.2 0.2
2025-05-13 18:58:46.129 09:04.4 1281.4 0.0334 -0.0117 0.9741 -2.2 1.4 0.2
2025-05-13 18:58:46.229 09:04.5 1215.9 0.0300 -0.0190 0.9673 -2.2 1.4 0.3
2025-05-13 18:58:46.329 09:04.6 1189.7 0.0305 -0.0205 0.9790 -1.9 1.5 0.2
2025-05-13 18:58:46.429 09:04.7 1215.9 0.0325 -0.0149 0.9683 -2.2 1.4 0.3
2025-05-13 18:58:46.529 09:04.8 1202.8 0.0303 -0.0115 0.9734 -2.2 1.5 0.3
2025-05-13 18:58:46.630 09:04.9 1176.6 0.0403 -0.0127 0.9702 -2.2 1.3 0.3
2025-05-13 18:58:46.729 09:05.0 1202.8 0.0327 -0.0154 0.9683 -2.2 1.6 0.2
2025-05-13 18:58:46.829 09:05.1 1215.9 0.0310 -0.0178 0.9641 -2.1 1.2 0.2
2025-05-13 18:58:46.929 09:05.2 1215.9 0.0337 -0.0171 0.9697 -2.2 1.5 0.3
2025-05-13 18:58:47.029 09:05.3 1255.2 0.0354 -0.0166 0.9727 -2.0 1.3 0.2
2025-05-13 18:58:47.129 09:05.4 1255.2 0.0339 -0.0122 0.9785 -2.5 1.5 0.2
2025-05-13 18:58:47.229 09:05.5 1229.0 0.0344 -0.0112 0.9753 -2.4 1.3 0.3
2025-05-13 18:58:47.330 09:05.6 1255.2 0.0369 -0.0105 0.9668 -2.2 1.2 0.2
2025-05-13 18:58:47.429 09:05.7 1242.1 0.0264 -0.0168 0.9780 -2.0 1.1 0.1
2025-05-13 18:58:47.529 09:05.8 1189.7 0.0349 -0.0146 0.9722 -2.0 1.8 0.2
2025-05-13 18:58:47.629 09:05.9 1215.9 0.0366 -0.0198 0.9648 -2.3 1.3 0.2
2025-05-13 18:58:47.729 09:06.0 1215.9 0.0339 -0.0100 0.9658 -2.2 1.2 0.1
2025-05-13 18:58:47.829 09:06.1 1202.8 0.0312 -0.0186 0.9661 -2.1 1.3 0.1
2025-05-13 18:58:47.929 09:06.2 1215.9 0.0315 -0.0227 0.9692 -2.3 1.3 0.3
2025-05-13 18:58:48.029 09:06.3 1202.8 0.0317 -0.0129 0.9702 -2.3 1.1 0.3
2025-05-13 18:58:48.129 09:06.4 1189.7 0.0369 -0.0200 0.9683 -2.2 1.5 0.1
2025-05-13 18:58:48.229 09:06.5 1202.8 0.0291 -0.0166 0.9666 -2.1 1.4 0.3
2025-05-13 18:58:48.329 09:06.6 1229.0 0.0300 -0.0144 0.9690 -2.4 1.5 0.3
2025-05-13 18:58:48.429 09:06.7 1229.0 0.0273 -0.0134 0.9749 -2.1 1.4 0.2
2025-05-13 18:58:48.529 09:06.8 1229.0 0.0369 -0.0154 0.9702 -2.2 1.4 0.3
2025-05-13 18:58:48.629 09:06.9 1229.0 0.0322 -0.0068 0.9697 -2.2 1.4 0.2
2025-05-13 18:58:48.729 09:07.0 1242.1 0.0312 -0.0142 0.9648 -1.9 1.3 0.2
2025-05-13 18:58:48.829 09:07.1 1242.1 0.0334 -0.0144 0.9763 -2.1 1.4 0.1
2025-05-13 18:58:48.929 09:07.2 1229.0 0.0315 -0.0146 0.9736 -2.3 1.1 0.1
2025-05-13 18:58:49.029 09:07.3 1215.9 0.0383 -0.0156 0.9553 -2.3 1.1 0.2
2025-05-13 18:58:49.129 09:07.4 1215.9 0.0371 -0.0142 0.9714 -2.1 1.4 0.2
2025-05-13 18:58:49.229 09:07.5 1229.0 0.0337 -0.0137 0.9756 -2.2 1.4 0.2
2025-05-13 18:58:49.329 09:07.6 1255.2 0.0322 -0.0164 0.9666 -2.2 1.4 0.2
2025-05-13 18:58:49.429 09:07.7 1242.1 0.0303 -0.0129 0.9651 -2.3 1.3 0.2
2025-05-13 18:58:49.529 09:07.8 1215.9 0.0234 -0.0151 0.9702 -2.1 1.2 0.1
2025-05-13 18:58:49.629 09:07.9 1229.0 0.0327 -0.0164 0.9688 -2.4 1.3 0.2
2025-05-13 18:58:49.729 09:08.0 1229.0 0.0320 -0.0166 0.9602 -2.3 1.6 0.2
2025-05-13 18:58:49.829 09:08.1 1215.9 0.0322 -0.0151 0.9766 -2.2 1.5 0.1
2025-05-13 18:58:49.929 09:08.2 1215.9 0.0269 -0.0173 0.9695 -2.2 1.4 0.1
2025-05-13 18:58:50.029 09:08.3 1215.9 0.0337 -0.0166 0.9666 -2.0 1.4 0.1
2025-05-13 18:58:50.129 09:08.4 1215.9 0.0352 -0.0190 0.9670 -2.2 1.5 0.2
2025-05-13 18:58:50.229 09:08.5 1215.9 0.0239 -0.0146 0.9727 -2.3 1.4 0.4
2025-05-13 18:58:50.329 09:08.6 1215.9 0.0325 -0.0081 0.9756 -2.2 1.3 0.3
2025-05-13 18:58:50.429 09:08.7 1202.8 0.0435 -0.0161 0.9788 -2.2 1.5 0.3
2025-05-13 18:58:50.530 09:08.8 1229.0 0.0303 -0.0115 0.9656 -2.1 1.1 0.2
2025-05-13 18:58:50.629 09:08.9 1255.2 0.0334 -0.0186 0.9727 -2.2 1.4 0.4
2025-05-13 18:58:50.729 09:09.0 1255.2 0.0349 -0.0110 0.9675 -2.2 1.2 0.4
2025-05-13 18:58:50.829 09:09.1 1229.0 0.0349 -0.0144 0.9583 -2.2 1.2 0.2
2025-05-13 18:58:50.929 09:09.2 1202.8 0.0312 -0.0125 0.9673 -2.2 1.5 0.3
2025-05-13 18:58:51.029 09:09.3 1189.7 0.0337 -0.0151 0.9702 -2.2 1.0 0.2
2025-05-13 18:58:51.129 09:09.4 1229.0 0.0259 -0.0137 0.9739 -2.3 1.4 0.3
2025-05-13 18:58:51.229 09:09.5 1255.2 0.0312 -0.0125 0.9727 -2.0 1.3 0.3
2025-05-13 18:58:51.329 09:09.6 1242.1 0.0352 -0.0132 0.9661 -2.4 1.3 0.2
2025-05-13 18:58:51.429 09:09.7 1242.1 0.0366 -0.0166 0.9648 -2.1 1.3 0.1
2025-05-13 18:58:51.529 09:09.8 1242.1 0.0376 -0.0168 0.9712 -2.3 1.3 0.2
2025-05-13 18:58:51.629 09:09.9 1229.0 0.0371 -0.0176 0.9707 -2.2 1.4 0.2
2025-05-13 18:58:51.729 09:10.0 1202.8 0.0330 -0.0173 0.9688 -2.1 1.2 0.0
2025-05-13 18:58:51.829 09:10.1 1229.0 0.0322 -0.0132 0.9675 -2.4 1.1 0.2
2025-05-13 18:58:51.929 09:10.2 1229.0 0.0378 -0.0139 0.9727 -2.2 1.4 0.4
2025-05-13 18:58:52.029 09:10.3 1215.9 0.0408 -0.0220 0.9727 -2.2 1.2 0.2
2025-05-13 18:58:52.129 09:10.4 1215.9 0.0359 -0.0134 0.9783 -2.4 1.1 0.3
2025-05-13 18:58:52.229 09:10.5 1215.9 0.0349 -0.0132 0.9717 -2.1 1.3 0.3
2025-05-13 18:58:52.330 09:10.6 1215.9 0.0344 -0.0151 0.9695 -2.2 1.5 0.2
2025-05-13 18:58:52.429 09:10.7 1215.9 0.0354 -0.0127 0.9624 -2.3 1.2 0.4
2025-05-13 18:58:52.529 09:10.8 1229.0 0.0242 -0.0181 0.9727 -2.3 1.3 0.3
2025-05-13 18:58:52.630 09:10.9 1229.0 0.0354 -0.0146 0.9695 -2.4 1.1 0.3
2025-05-13 18:58:52.729 09:11.0 1229.0 0.0271 -0.0095 0.9695 -2.1 1.5 0.2
2025-05-13 18:58:52.830 09:11.1 1229.0 0.0354 -0.0193 0.9741 -2.3 1.1 0.3
2025-05-13 18:58:52.929 09:11.2 1215.9 0.0330 -0.0168 0.9673 -2.5 1.0 0.2
2025-05-13 18:58:53.030 09:11.3 1202.8 0.0315 -0.0188 0.9712 -2.1 1.4 0.3
2025-05-13 18:58:53.129 09:11.4 1215.9 0.0342 -0.0215 0.9683 -2.2 1.3 0.2
2025-05-13 18:58:53.229 09:11.5 1229.0 0.0322 -0.0166 0.9746 -2.1 1.2 0.2
2025-05-13 18:58:53.329 09:11.6 1242.1 0.0376 -0.0125 0.9624 -2.2 1.3 0.2
2025-05-13 18:58:53.430 09:11.7 1255.2 0.0347 -0.0129 0.9670 -2.4 1.0 0.3
2025-05-13 18:58:53.529 09:11.8 1268.3 0.0312 -0.0166 0.9727 -2.3 1.2 0.2
2025-05-13 18:58:53.629 09:11.9 1268.3 0.0303 -0.0154 0.9624 -2.3 1.3 0.1
2025-05-13 18:58:53.729 09:12.0 1242.1 0.0298 -0.0161 0.9673 -2.3 1.3 0.2
2025-05-13 18:58:53.829 09:12.1 1229.0 0.0295 -0.0115 0.9592 -2.3 1.2 0.2
2025-05-13 18:58:53.929 09:12.2 1242.1 0.0369 -0.0137 0.9714 -2.2 1.2 0.3
2025-05-13 18:58:54.029 09:12.3 1242.1 0.0327 -0.0154 0.9751 -2.1 1.5 0.1
2025-05-13 18:58:54.129 09:12.4 1242.1 0.0303 -0.0186 0.9712 -2.3 1.3 0.3
2025-05-13 18:58:54.229 09:12.5 1255.2 0.0386 -0.0156 0.9619 -2.4 1.0 0.2
2025-05-13 18:58:54.329 09:12.6 1215.9 0.0337 -0.0139 0.9644 -2.3 1.2 0.1
2025-05-13 18:58:54.429 09:12.7 1202.8 0.0352 -0.0117 0.9617 -2.3 1.2 0.2
2025-05-13 18:58:54.529 09:12.8 1229.0 0.0327 -0.0166 0.9675 -2.2 1.2 0.2
2025-05-13 18:58:54.629 09:12.9 1242.1 0.0339 -0.0166 0.9719 -2.3 1.4 0.3
2025-05-13 18:58:54.729 09:13.0 1215.9 0.0415 -0.0139 0.9602 -2.1 1.4 0.1
2025-05-13 18:58:54.829 09:13.1 1189.7 0.0366 -0.0154 0.9683 -2.2 1.2 0.3
2025-05-13 18:58:54.929 09:13.2 1215.9 0.0327 -0.0015 0.9734 -2.5 1.3 0.1
2025-05-13 18:58:55.029 09:13.3 1229.0 0.0359 -0.0129 0.9636 -2.1 1.5 0.2
2025-05-13 18:58:55.129 09:13.4 1215.9 0.0388 -0.0281 0.9700 -2.2 1.1 0.2
2025-05-13 18:58:55.229 09:13.5 1189.7 0.0298 -0.0198 0.9695 -2.3 1.1 0.1
2025-05-13 18:58:55.329 09:13.6 1176.6 0.0408 -0.0181 0.9705 -2.3 1.6 0.1
2025-05-13 18:58:55.429 09:13.7 1202.8 0.0347 -0.0193 0.9709 -2.2 1.3 0.2
2025-05-13 18:58:55.529 09:13.8 1229.0 0.0359 -0.0168 0.9651 -2.3 1.5 0.2
2025-05-13 18:58:55.629 09:13.9 1242.1 0.0339 -0.0173 0.9653 -2.3 1.6 0.3
2025-05-13 18:58:55.729 09:14.0 1242.1 0.0359 -0.0125 0.9712 -2.2 1.5 0.3
2025-05-13 18:58:55.829 09:14.1 1242.1 0.0344 -0.0129 0.9731 -2.1 1.4 0.3
2025-05-13 18:58:55.930 09:14.2 1202.8 0.0334 -0.0139 0.9749 -2.1 1.2 0.2
2025-05-13 18:58:56.029 09:14.3 1215.9 0.0300 -0.0161 0.9717 -2.1 1.3 0.2
2025-05-13 18:58:56.129 09:14.4 1215.9 0.0315 -0.0154 0.9607 -2.0 1.3 0.4
2025-05-13 18:58:56.229 09:14.5 1176.6 0.0308 -0.0178 0.9656 -2.2 1.1 0.2
2025-05-13 18:58:56.329 09:14.6 1163.5 0.0322 -0.0132 0.9744 -2.2 1.3 0.3
2025-05-13 18:58:56.429 09:14.7 1189.7 0.0352 -0.0110 0.9670 -2.1 1.4 0.1
2025-05-13 18:58:56.529 09:14.8 1215.9 0.0342 -0.0125 0.9636 -2.2 1.3 0.4
2025-05-13 18:58:56.629 09:14.9 1215.9 0.0371 -0.0122 0.9636 -2.1 1.5 0.2
2025-05-13 18:58:56.729 09:15.0 1229.0 0.0371 -0.0129 0.9678 -2.3 1.1 0.2
2025-05-13 18:58:56.829 09:15.1 1229.0 0.0334 -0.0195 0.9690 -2.2 1.3 0.3
2025-05-13 18:58:56.929 09:15.2 1242.1 0.0410 -0.0203 0.9678 -2.2 1.3 0.3
2025-05-13 18:58:57.029 09:15.3 1229.0 0.0349 -0.0088 0.9712 -2.0 1.4 0.3
2025-05-13 18:58:57.129 09:15.4 1242.1 0.0269 -0.0117 0.9644 -1.9 1.4 0.2
2025-05-13 18:58:57.229 09:15.5 1255.2 0.0361 -0.0161 0.9685 -2.1 1.7 0.1
2025-05-13 18:58:57.329 09:15.6 1242.1 0.0378 -0.0161 0.9746 -2.2 1.3 0.3
2025-05-13 18:58:57.429 09:15.7 1242.1 0.0320 -0.0208 0.9695 -2.1 1.5 0.3
2025-05-13 18:58:57.529 09:15.8 1268.3 0.0320 -0.0181 0.9705 -2.1 1.2 0.2
2025-05-13 18:58:57.629 09:15.9 1242.1 0.0269 -0.0127 0.9595 -2.4 1.1 0.3
2025-05-13 18:58:57.729 09:16.0 1229.0 0.0305 -0.0164 0.9695 -2.2 1.3 0.4
2025-05-13 18:58:57.829 09:16.1 1242.1 0.0337 -0.0186 0.9678 -2.2 1.2 0.4
2025-05-13 18:58:57.929 09:16.2 1242.1 0.0339 -0.0188 0.9663 -2.2 1.3 0.3
2025-05-13 18:58:58.029 09:16.3 1242.1 0.0361 -0.0132 0.9690 -2.1 1.1 0.4
2025-05-13 18:58:58.129 09:16.4 1215.9 0.0342 -0.0195 0.9741 -2.2 1.3 0.4
2025-05-13 18:58:58.229 09:16.5 1215.9 0.0369 -0.0212 0.9705 -2.0 1.4 0.3
2025-05-13 18:58:58.329 09:16.6 1229.0 0.0396 -0.0146 0.9680 -2.2 1.3 0.2
2025-05-13 18:58:58.429 09:16.7 1229.0 0.0334 -0.0151 0.9670 -2.2 1.3 0.4
2025-05-13 18:58:58.529 09:16.8 1229.0 0.0386 -0.0134 0.9673 -2.1 1.6 0.1
2025-05-13 18:58:58.629 09:16.9 1242.1 0.0322 -0.0244 0.9717 -2.3 1.3 0.1
2025-05-13 18:58:58.729 09:17.0 1242.1 0.0349 -0.0164 0.9695 -2.3 1.3 0.3
2025-05-13 18:58:58.829 09:17.1 1255.2 0.0305 -0.0146 0.9685 -2.3 1.5 0.3
2025-05-13 18:58:58.929 09:17.2 1255.2 0.0383 -0.0112 0.9592 -2.0 1.5 0.2
2025-05-13 18:58:59.029 09:17.3 1242.1 0.0305 -0.0151 0.9744 -2.3 1.3 0.2
2025-05-13 18:58:59.129 09:17.4 1281.4 0.0352 -0.0208 0.9666 -2.2 1.4 0.3
2025-05-13 18:58:59.229 09:17.5 1307.7 0.0352 -0.0166 0.9788 -2.3 1.4 0.2
2025-05-13 18:58:59.329 09:17.6 1268.3 0.0366 -0.0164 0.9683 -2.2 1.1 0.3
2025-05-13 18:58:59.429 09:17.7 1255.2 0.0283 -0.0125 0.9812 -2.4 1.2 0.4
2025-05-13 18:58:59.529 09:17.8 1255.2 0.0315 -0.0171 0.9753 -2.2 1.3 0.2
2025-05-13 18:58:59.629 09:17.9 1255.2 0.0359 -0.0193 0.9819 -2.1 1.4 0.3
2025-05-13 18:58:59.729 09:18.0 1268.3 0.0386 -0.0127 0.9651 -2.3 1.4 0.2
2025-05-13 18:58:59.829 09:18.1 1242.1 0.0300 -0.0186 0.9585 -2.3 1.4 0.2
2025-05-13 18:58:59.929 09:18.2 1215.9 0.0312 -0.0144 0.9744 -2.3 1.4 0.2
2025-05-13 18:59:00.029 09:18.3 1189.7 0.0339 -0.0168 0.9658 -2.3 1.2 0.1
2025-05-13 18:59:00.129 09:18.4 1202.8 0.0273 -0.0120 0.9670 -2.2 1.2 0.1
2025-05-13 18:59:00.229 09:18.5 1268.3 0.0308 -0.0132 0.9702 -2.1 1.5 0.3
2025-05-13 18:59:00.329 09:18.6 1255.2 0.0342 -0.0168 0.9624 -2.3 1.5 0.2
2025-05-13 18:59:00.433 09:18.7 1215.9 0.0413 -0.0171 0.9668 -2.2 1.5 0.3
2025-05-13 18:59:00.529 09:18.8 1229.0 0.0305 -0.0198 0.9675 -2.2 1.4 0.0
2025-05-13 18:59:00.629 09:18.9 1242.1 0.0349 -0.0181 0.9768 -2.3 1.4 0.5
2025-05-13 18:59:00.729 09:19.0 1215.9 0.0388 -0.0205 0.9727 -2.3 1.3 0.5
2025-05-13 18:59:00.829 09:19.1 1189.7 0.0344 -0.0181 0.9714 -2.3 1.3 0.1
2025-05-13 18:59:00.929 09:19.2 1202.8 0.0337 -0.0112 0.9692 -2.2 1.2 0.3
2025-05-13 18:59:01.029 09:19.3 1202.8 0.0300 -0.0168 0.9705 -2.1 1.5 0.3
2025-05-13 18:59:01.129 09:19.4 1215.9 0.0386 -0.0115 0.9727 -2.2 1.4 0.2
2025-05-13 18:59:01.229 09:19.5 1242.1 0.0266 -0.0146 0.9663 -2.3 1.3 0.2
2025-05-13 18:59:01.329 09:19.6 1242.1 0.0366 -0.0176 0.9705 -2.3 1.1 0.1
2025-05-13 18:59:01.429 09:19.7 1242.1 0.0339 -0.0139 0.9819 -2.6 1.2 0.3
2025-05-13 18:59:01.529 09:19.8 1215.9 0.0342 -0.0215 0.9705 -2.4 1.3 0.2
2025-05-13 18:59:01.629 09:19.9 1242.1 0.0310 -0.0183 0.9717 -2.1 1.5 0.1
2025-05-13 18:59:01.729 09:20.0 1281.4 0.0359 -0.0137 0.9705 -2.2 1.3 0.3
2025-05-13 18:59:01.829 09:20.1 1281.4 0.0317 -0.0156 0.9675 -2.1 1.2 0.3
2025-05-13 18:59:01.929 09:20.2 1242.1 0.0381 -0.0117 0.9724 -2.3 1.2 0.2
2025-05-13 18:59:02.029 09:20.3 1242.1 0.0269 -0.0107 0.9639 -2.2 1.2 0.1
2025-05-13 18:59:02.129 09:20.4 1255.2 0.0356 -0.0142 0.9771 -2.2 1.3 0.1
2025-05-13 18:59:02.229 09:20.5 1242.1 0.0327 -0.0144 0.9695 -2.2 1.2 0.3
2025-05-13 18:59:02.329 09:20.6 1229.0 0.0371 -0.0181 0.9705 -2.1 1.5 0.3
2025-05-13 18:59:02.429 09:20.7 1242.1 0.0349 -0.0132 0.9719 -2.1 1.4 0.2
2025-05-13 18:59:02.529 09:20.8 1229.0 0.0393 -0.0142 0.9736 -2.3 1.3 0.3
2025-05-13 18:59:02.629 09:20.9 1268.3 0.0369 -0.0190 0.9668 -2.3 1.2 0.2
2025-05-13 18:59:02.729 09:21.0 1255.2 0.0334 -0.0149 0.9734 -2.3 1.3 0.4
2025-05-13 18:59:02.829 09:21.1 1229.0 0.0312 -0.0139 0.9707 -2.2 1.3 0.3
2025-05-13 18:59:02.929 09:21.2 1229.0 0.0354 -0.0107 0.9668 -2.4 1.3 0.2
2025-05-13 18:59:03.029 09:21.3 1215.9 0.0327 -0.0186 0.9658 -2.2 1.2 0.3
2025-05-13 18:59:03.129 09:21.4 1242.1 0.0361 -0.0215 0.9641 -2.1 1.1 0.4
2025-05-13 18:59:03.229 09:21.5 1242.1 0.0366 -0.0176 0.9636 -2.3 1.1 0.3
2025-05-13 18:59:03.329 09:21.6 1229.0 0.0322 -0.0183 0.9736 -2.2 1.3 0.3
2025-05-13 18:59:03.428 09:21.7 1255.2 0.0366 -0.0188 0.9668 -2.0 1.4 0.2
2025-05-13 18:59:03.529 09:21.8 1268.3 0.0386 -0.0115 0.9697 -2.2 1.3 0.3
2025-05-13 18:59:03.629 09:21.9 1268.3 0.0330 -0.0134 0.9683 -2.1 1.3 0.2
2025-05-13 18:59:03.729 09:22.0 1229.0 0.0354 -0.0142 0.9656 -2.4 1.4 0.2
2025-05-13 18:59:03.829 09:22.1 1229.0 0.0266 -0.0120 0.9700 -2.3 1.3 0.3
2025-05-13 18:59:03.929 09:22.2 1268.3 0.0334 -0.0122 0.9695 -2.2 1.3 0.3
2025-05-13 18:59:04.029 09:22.3 1268.3 0.0464 -0.0205 0.9717 -2.2 1.5 0.3
2025-05-13 18:59:04.129 09:22.4 1242.1 0.0298 -0.0215 0.9673 -2.3 1.3 0.2
2025-05-13 18:59:04.229 09:22.5 1268.3 0.0391 -0.0181 0.9675 -2.1 1.5 0.3
2025-05-13 18:59:04.329 09:22.6 1294.5 0.0295 -0.0120 0.9773 -2.2 1.2 0.2
2025-05-13 18:59:04.429 09:22.7 1281.4 0.0317 -0.0166 0.9648 -2.3 1.5 0.4
2025-05-13 18:59:04.529 09:22.8 1268.3 0.0315 -0.0100 0.9668 -2.3 1.5 0.1
2025-05-13 18:59:04.629 09:22.9 1242.1 0.0315 -0.0127 0.9714 -2.4 1.2 0.3
2025-05-13 18:59:04.729 09:23.0 1229.0 0.0369 -0.0166 0.9744 -2.1 1.4 0.1
2025-05-13 18:59:04.828 09:23.1 1242.1 0.0356 -0.0171 0.9736 -2.0 1.5 0.2
2025-05-13 18:59:04.929 09:23.2 1229.0 0.0352 -0.0205 0.9749 -2.1 1.6 0.1
2025-05-13 18:59:05.029 09:23.3 1229.0 0.0376 -0.0134 0.9734 -2.2 1.3 0.0
2025-05-13 18:59:05.129 09:23.4 1255.2 0.0332 -0.0156 0.9746 -2.2 1.4 0.3
2025-05-13 18:59:05.229 09:23.5 1255.2 0.0286 -0.0166 0.9741 -2.3 1.5 0.2
2025-05-13 18:59:05.333 09:23.6 1255.2 0.0332 -0.0164 0.9653 -2.3 1.5 0.1
2025-05-13 18:59:05.429 09:23.7 1242.1 0.0249 -0.0146 0.9644 -2.2 1.5 0.2
2025-05-13 18:59:05.529 09:23.8 1242.1 0.0310 -0.0115 0.9663 -2.2 1.3 0.2
2025-05-13 18:59:05.629 09:23.9 1255.2 0.0344 -0.0183 0.9707 -2.4 1.3 0.3
2025-05-13 18:59:05.729 09:24.0 1242.1 0.0337 -0.0115 0.9658 -2.1 1.0 0.2
2025-05-13 18:59:05.829 09:24.1 1215.9 0.0381 -0.0142 0.9653 -2.0 1.5 0.4
2025-05-13 18:59:05.929 09:24.2 1242.1 0.0361 -0.0164 0.9846 -2.3 1.0 0.0
2025-05-13 18:59:06.029 09:24.3 1242.1 0.0325 -0.0171 0.9683 -2.4 1.4 0.1
2025-05-13 18:59:06.129 09:24.4 1229.0 0.0300 -0.0134 0.9663 -2.2 1.3 0.4
2025-05-13 18:59:06.229 09:24.5 1242.1 0.0308 -0.0112 0.9734 -2.2 1.2 0.3
2025-05-13 18:59:06.329 09:24.6 1242.1 0.0396 -0.0098 0.9722 -2.2 1.2 0.4
2025-05-13 18:59:06.429 09:24.7 1242.1 0.0293 -0.0193 0.9746 -2.2 1.4 0.2
2025-05-13 18:59:06.529 09:24.8 1242.1 0.0330 -0.0154 0.9678 -2.0 1.3 0.3
2025-05-13 18:59:06.629 09:24.9 1242.1 0.0337 -0.0112 0.9729 -2.3 0.9 0.1
2025-05-13 18:59:06.729 09:25.0 1242.1 0.0347 -0.0139 0.9629 -2.2 1.1 0.2
2025-05-13 18:59:06.829 09:25.1 1229.0 0.0403 -0.0120 0.9705 -2.3 1.3 0.3
2025-05-13 18:59:06.929 09:25.2 1242.1 0.0339 -0.0156 0.9763 -2.3 1.4 0.2
2025-05-13 18:59:07.029 09:25.3 1242.1 0.0327 -0.0146 0.9766 -2.3 1.4 0.0
2025-05-13 18:59:07.129 09:25.4 1242.1 0.0339 -0.0178 0.9709 -2.2 1.3 0.2
2025-05-13 18:59:07.229 09:25.5 1215.9 0.0354 -0.0159 0.9714 -2.2 1.4 0.4
2025-05-13 18:59:07.329 09:25.6 1202.8 0.0356 -0.0159 0.9722 -2.1 1.3 0.2
2025-05-13 18:59:07.429 09:25.7 1229.0 0.0339 -0.0193 0.9663 -2.2 1.5 0.1
2025-05-13 18:59:07.529 09:25.8 1255.2 0.0315 -0.0103 0.9739 -2.3 1.5 0.2
2025-05-13 18:59:07.629 09:25.9 1242.1 0.0344 -0.0054 0.9685 -2.1 1.4 0.2
2025-05-13 18:59:07.729 09:26.0 1229.0 0.0356 -0.0122 0.9722 -2.3 1.3 0.3
2025-05-13 18:59:07.829 09:26.1 1202.8 0.0276 -0.0173 0.9666 -2.3 1.4 0.2
2025-05-13 18:59:07.929 09:26.2 1189.7 0.0288 -0.0200 0.9749 -2.3 1.4 0.2
2025-05-13 18:59:08.029 09:26.3 1215.9 0.0352 -0.0220 0.9744 -2.4 1.3 0.2
2025-05-13 18:59:08.129 09:26.4 1215.9 0.0342 -0.0149 0.9690 -2.2 1.2 0.4
2025-05-13 18:59:08.229 09:26.5 1229.0 0.0259 -0.0149 0.9634 -2.3 1.1 0.2
2025-05-13 18:59:08.329 09:26.6 1229.0 0.0352 -0.0105 0.9653 -2.1 1.3 0.3
2025-05-13 18:59:08.429 09:26.7 1215.9 0.0371 -0.0110 0.9675 -2.1 1.3 0.3
2025-05-13 18:59:08.529 09:26.8 1229.0 0.0322 -0.0129 0.9675 -2.1 1.4 0.2
2025-05-13 18:59:08.629 09:26.9 1215.9 0.0376 -0.0173 0.9778 -2.2 1.3 0.2
2025-05-13 18:59:08.729 09:27.0 1215.9 0.0366 -0.0186 0.9646 -2.3 1.4 0.2
2025-05-13 18:59:08.829 09:27.1 1255.2 0.0325 -0.0171 0.9614 -2.1 1.4 0.2
2025-05-13 18:59:08.929 09:27.2 1242.1 0.0281 -0.0212 0.9685 -2.3 1.4 0.2
2025-05-13 18:59:09.029 09:27.3 1215.9 0.0339 -0.0127 0.9690 -2.2 1.4 0.3
2025-05-13 18:59:09.129 09:27.4 1202.8 0.0352 -0.0090 0.9685 -2.3 1.6 0.2
2025-05-13 18:59:09.229 09:27.5 1229.0 0.0322 -0.0107 0.9727 -2.1 1.3 0.2
2025-05-13 18:59:09.329 09:27.6 1229.0 0.0305 -0.0081 0.9812 -2.3 1.6 0.1
2025-05-13 18:59:09.428 09:27.7 1215.9 0.0300 -0.0144 0.9697 -2.2 1.2 0.2
2025-05-13 18:59:09.529 09:27.8 1242.1 0.0276 -0.0168 0.9688 -2.2 1.3 0.2
