timestamp,pressure,accel_x,accel_y,accel_z
2025-05-09 12:41:02.565479,534.3,0.0334,-0.0065,0.9658
2025-05-09 12:41:02.566184,534.3,0.0393,-0.0139,0.9628
2025-05-09 12:41:02.566416,534.3,0.0393,-0.0139,0.9628
2025-05-09 12:41:03.112382,521.2,0.0356,-0.0146,0.9631
2025-05-09 12:41:03.112710,521.2,0.0356,-0.0146,0.9631
2025-05-09 12:41:03.159566,521.2,0.0356,-0.0146,0.9631
2025-05-09 12:41:03.159965,521.2,0.0356,-0.0146,0.9631
2025-05-09 12:41:03.650711,547.4,0.0424,-0.0134,0.9567
2025-05-09 12:41:03.650979,547.4,0.0424,-0.0134,0.9567
2025-05-09 12:41:04.317425,508.1,0.0332,-0.0134,0.9741
2025-05-09 12:41:04.351987,560.5,0.0349,-0.0122,0.9685
2025-05-09 12:41:04.352214,560.5,0.0349,-0.0122,0.9685
2025-05-09 12:41:04.951136,547.4,0.03,-0.0024,0.9724
2025-05-09 12:41:04.951975,547.4,0.03,-0.0024,0.9724
2025-05-09 12:41:05.264417,495.0,0.0334,-0.0141,0.9711
2025-05-09 12:41:05.264845,508.1,0.038,-0.0139,0.9746
2025-05-09 12:41:05.265429,508.1,0.038,-0.0139,0.9746
2025-05-09 12:41:05.548453,521.2,0.031,-0.0119,0.977
2025-05-09 12:41:05.867588,521.2,0.0375,-0.0063,0.9719
2025-05-09 12:41:05.868121,521.2,0.0375,-0.0063,0.9719
2025-05-09 12:41:06.157628,495.0,0.0349,-0.0085,0.9687
2025-05-09 12:41:06.157968,495.0,0.0349,-0.0085,0.9687
2025-05-09 12:41:06.510925,521.2,0.0402,-0.0068,0.9702
2025-05-09 12:41:06.511170,521.2,0.0402,-0.0068,0.9702
2025-05-09 12:41:07.360210,495.0,0.0378,-0.0134,0.9753
2025-05-09 12:41:07.613972,481.9,0.0312,-0.0114,0.976
2025-05-09 12:41:07.614304,481.9,0.0312,-0.0114,0.976
2025-05-09 12:41:07.707016,481.9,0.0312,-0.0114,0.976
2025-05-09 12:41:08.810615,521.2,0.0346,-0.0102,0.9699
2025-05-09 12:41:08.811042,521.2,0.0346,-0.0102,0.9699
2025-05-09 12:41:09.775017,521.2,0.0339,-0.0083,0.9731
2025-05-09 12:41:10.065234,508.1,0.0305,-0.0136,0.9721
2025-05-09 12:41:10.065734,508.1,0.0305,-0.0136,0.9721
2025-05-09 12:41:10.965937,521.2,0.0356,-0.0146,0.9711
2025-05-09 12:41:10.966469,521.2,0.0356,-0.0146,0.9711
2025-05-09 12:41:11.853791,521.2,0.0334,-0.009,0.9716
2025-05-09 12:41:11.853936,521.2,0.0334,-0.009,0.9716
2025-05-09 12:41:11.907460,495.0,0.0285,-0.0119,0.9736
2025-05-09 12:41:11.907730,495.0,0.0285,-0.0119,0.9736
2025-05-09 12:41:12.406984,495.0,0.0349,-0.0136,0.9648
2025-05-09 12:41:12.407171,495.0,0.0349,-0.0136,0.9648
2025-05-09 12:41:12.755567,455.7,0.0349,-0.0119,0.9694
