id,timestamp,packet_id,pressure,accel_x,accel_y,accel_z
208_1,2025-07-19 01:06:14.233685,208,-30.8,0.0314,0.0734,1.1003
208_2,2025-07-19 01:06:14.333685,208,-161.8,0.0275,-0.0749,1.0388
208_3,2025-07-19 01:06:14.433685,208,100.3,-0.0798,0.09,0.8095
211_1,2025-07-19 01:06:14.530530,211,362.4,-0.07,-0.0166,1.0549
211_2,2025-07-19 01:06:14.630530,211,100.3,0.1889,0.0454,0.7644
211_3,2025-07-19 01:06:14.730530,211,-161.8,-0.0864,0.1076,1.2373
214_1,2025-07-19 01:06:14.831665,214,-292.9,-0.384,0.0798,1.8276
214_2,2025-07-19 01:06:14.931665,214,-30.8,-0.1909,0.0891,1.2836
214_3,2025-07-19 01:06:15.031665,214,231.4,0.0214,-0.0483,1.069
217_1,2025-07-19 01:06:15.135928,217,-292.9,-0.1972,-0.0134,1.5734
217_2,2025-07-19 01:06:15.235928,217,-424.0,-0.1071,0.0209,1.0742
217_3,2025-07-19 01:06:15.335928,217,-292.9,-0.0312,-0.0278,1.0234
220_1,2025-07-19 01:06:15.433162,220,-161.8,-0.0258,-0.0207,1.082
220_2,2025-07-19 01:06:15.533162,220,-30.8,-0.0212,0.0183,1.0754
220_3,2025-07-19 01:06:15.633162,220,-161.8,-0.03,0.0551,1.0842
223_1,2025-07-19 01:06:15.736450,223,-161.8,-0.0217,0.0859,1.1049
223_2,2025-07-19 01:06:15.836450,223,-424.0,-0.0046,0.0566,1.0954
223_3,2025-07-19 01:06:15.936450,223,-555.1,-0.0051,0.038,1.1784
226_1,2025-07-19 01:06:16.034239,226,-30.8,-0.0153,0.0292,1.1289
226_2,2025-07-19 01:06:16.134239,226,100.3,0.0034,0.0537,1.0063
226_3,2025-07-19 01:06:16.234239,226,100.3,0.0092,0.0014,1.0507
232_1,2025-07-19 01:06:16.635366,232,-161.8,-0.062,0.0346,1.1135
232_2,2025-07-19 01:06:16.735366,232,-161.8,-0.0192,0.0336,1.0446
232_3,2025-07-19 01:06:16.835366,232,-555.1,-0.0124,0.0439,1.1093
238_1,2025-07-19 01:06:17.235164,238,-30.8,-0.0209,0.0415,1.0756
238_2,2025-07-19 01:06:17.335164,238,-30.8,-0.0258,0.0581,1.1105
238_3,2025-07-19 01:06:17.435164,238,-161.8,-0.0239,0.031,1.0791
241_1,2025-07-19 01:06:17.529037,241,-161.8,-0.0085,0.0273,1.0808
241_2,2025-07-19 01:06:17.629037,241,-161.8,-0.0202,0.008,1.0751
241_3,2025-07-19 01:06:17.729037,241,100.3,-0.0065,0.0598,1.08
244_1,2025-07-19 01:06:18.134728,244,-30.8,-0.0036,0.0478,1.0793
244_2,2025-07-19 01:06:18.234728,244,-161.8,0.0302,0.0607,1.0935
244_3,2025-07-19 01:06:18.334728,244,-30.8,-0.0109,0.0549,1.0854
247_1,2025-07-19 01:06:18.135130,247,100.3,-0.0266,0.0266,1.0864
247_2,2025-07-19 01:06:18.235130,247,100.3,0.0097,0.0319,1.091
247_3,2025-07-19 01:06:18.335130,247,100.3,-0.0358,0.0249,1.0759
250_1,2025-07-19 01:06:18.431230,250,100.3,-0.0009,0.027,1.07
250_2,2025-07-19 01:06:18.531230,250,-30.8,0.0219,0.0175,1.0837
250_3,2025-07-19 01:06:18.631230,250,-30.8,-0.0017,0.0507,1.0881
253_1,2025-07-19 01:06:18.732846,253,-30.8,-0.0092,0.0341,1.0634
253_2,2025-07-19 01:06:18.832846,253,-292.9,-0.0056,0.0356,1.0795
253_3,2025-07-19 01:06:18.932846,253,-161.8,-0.007,0.0209,1.0871
0_1,2025-07-19 01:06:19.035293,0,-30.8,-0.0307,0.0344,1.0969
0_2,2025-07-19 01:06:19.135293,0,-161.8,0.0041,0.0141,1.0715
0_3,2025-07-19 01:06:19.235293,0,-30.8,0.0068,0.0412,1.0964
6_1,2025-07-19 01:06:19.690384,6,-555.1,-0.0253,0.0185,1.0957
6_2,2025-07-19 01:06:19.790384,6,100.3,-0.0131,0.0419,1.0844
6_3,2025-07-19 01:06:19.890384,6,231.4,0.0385,0.0278,1.0595
9_1,2025-07-19 01:06:19.936541,9,-161.8,0.0346,0.0495,1.0541
9_2,2025-07-19 01:06:20.036541,9,100.3,-0.027,0.0417,1.0805
9_3,2025-07-19 01:06:20.136541,9,-30.8,0.0161,0.0649,1.0793
12_1,2025-07-19 01:06:20.237550,12,-424.0,0.0068,0.0402,1.0812
12_2,2025-07-19 01:06:20.337550,12,-424.0,-0.01,0.0429,1.0874
12_3,2025-07-19 01:06:20.437550,12,-161.8,-0.0107,0.0642,1.0935
15_1,2025-07-19 01:06:20.535943,15,-30.8,0.0102,0.0388,1.0913
15_2,2025-07-19 01:06:20.635943,15,-30.8,0.01,0.0187,1.0883
15_3,2025-07-19 01:06:20.735943,15,100.3,-0.0061,0.0812,1.0722
18_1,2025-07-19 01:06:20.831948,18,100.3,0.0295,0.0495,1.0654
18_2,2025-07-19 01:06:20.931948,18,100.3,-0.0073,0.0456,1.0849
18_3,2025-07-19 01:06:21.031948,18,-161.8,-0.0019,0.0217,1.0815
24_1,2025-07-19 01:06:21.435400,24,-161.8,0.0095,0.0258,1.0803
24_2,2025-07-19 01:06:21.535400,24,-161.8,0.0012,0.0268,1.0808
24_3,2025-07-19 01:06:21.635400,24,-161.8,0.0009,0.039,1.07
27_1,2025-07-19 01:06:21.735357,27,-30.8,0.0058,0.0124,1.0739
27_2,2025-07-19 01:06:21.835357,27,493.5,0.01,0.031,1.0939
27_3,2025-07-19 01:06:21.935357,27,362.4,0.0092,0.0275,1.0812
30_1,2025-07-19 01:06:22.034435,30,231.4,0.0129,0.018,1.0776
30_2,2025-07-19 01:06:22.134435,30,-30.8,0.0119,0.0048,1.0815
30_3,2025-07-19 01:06:22.234435,30,-292.9,-0.0017,0.0249,1.0856
33_1,2025-07-19 01:06:22.337043,33,-161.8,0.0019,0.0324,1.0708
33_2,2025-07-19 01:06:22.437043,33,-161.8,0.0083,0.0295,1.0815
33_3,2025-07-19 01:06:22.537043,33,-30.8,0.0092,0.0378,1.0793
36_1,2025-07-19 01:06:22.629897,36,-30.8,0.02,0.0173,1.0842
36_2,2025-07-19 01:06:22.729897,36,-161.8,0.0134,0.029,1.0749
36_3,2025-07-19 01:06:22.829897,36,-161.8,0.0095,0.0021,1.0837
39_1,2025-07-19 01:06:22.937618,39,-30.8,0.0175,0.0368,1.0747
39_2,2025-07-19 01:06:23.037618,39,231.4,0.0158,0.0273,1.0893
39_3,2025-07-19 01:06:23.137618,39,-30.8,0.0192,0.0319,1.0769
42_1,2025-07-19 01:06:23.232954,42,-292.9,0.0148,0.0231,1.0766
42_2,2025-07-19 01:06:23.332954,42,-161.8,0.0102,0.0422,1.0749
42_3,2025-07-19 01:06:23.432954,42,-292.9,0.01,0.0317,1.0749
45_1,2025-07-19 01:06:23.819026,45,-30.8,0.052,-0.0029,1.0986
45_2,2025-07-19 01:06:23.919026,45,-292.9,0.0126,0.0637,1.0886
45_3,2025-07-19 01:06:24.019026,45,-555.1,0.0002,0.0278,1.081
48_1,2025-07-19 01:06:23.833419,48,-292.9,-0.0041,0.0422,1.0854
48_2,2025-07-19 01:06:23.933419,48,-555.1,-0.0024,0.0395,1.0817
48_3,2025-07-19 01:06:24.033419,48,-292.9,0.02,0.059,1.0893
51_1,2025-07-19 01:06:24.128544,51,-30.8,0.0356,0.0327,1.0737
51_2,2025-07-19 01:06:24.228544,51,-161.8,0.0432,0.0424,1.0659
51_3,2025-07-19 01:06:24.328544,51,-292.9,0.0102,0.0759,1.0876
54_1,2025-07-19 01:06:24.434112,54,-424.0,-0.0263,0.0339,1.0781
54_2,2025-07-19 01:06:24.534112,54,-292.9,0.061,0.0664,1.0778
54_3,2025-07-19 01:06:24.634112,54,100.3,0.0329,0.0212,1.06
57_1,2025-07-19 01:06:25.032103,57,100.3,0.0222,0.0178,1.0629
57_2,2025-07-19 01:06:25.132103,57,-161.8,-0.019,0.0183,1.0588
57_3,2025-07-19 01:06:25.232103,57,-30.8,-0.0036,0.0424,1.0886
60_1,2025-07-19 01:06:25.033071,60,100.3,-0.0065,0.0344,1.083
60_2,2025-07-19 01:06:25.133071,60,100.3,0.0373,0.0371,1.062
60_3,2025-07-19 01:06:25.233071,60,-30.8,0.0109,0.0803,1.1079
63_1,2025-07-19 01:06:25.340504,63,-292.9,-0.0139,0.0639,1.1037
63_2,2025-07-19 01:06:25.440504,63,-161.8,0.0144,0.0371,1.0903
63_3,2025-07-19 01:06:25.540504,63,231.4,0.007,0.0549,1.0744
69_1,2025-07-19 01:06:25.929954,69,-555.1,-0.0078,0.0454,1.0793
69_2,2025-07-19 01:06:26.029954,69,-161.8,-0.0131,0.0546,1.0866
69_3,2025-07-19 01:06:26.129954,69,-161.8,-0.0144,0.027,1.0705
72_1,2025-07-19 01:06:26.235184,72,-424.0,-0.0136,0.0395,1.0847
72_2,2025-07-19 01:06:26.335184,72,-555.1,-0.0146,0.0441,1.0712
72_3,2025-07-19 01:06:26.435184,72,-424.0,-0.0046,0.0439,1.0822
75_1,2025-07-19 01:06:26.538398,75,-424.0,-0.0314,0.0412,1.0925
75_2,2025-07-19 01:06:26.638398,75,-424.0,-0.0563,0.0615,1.125
75_3,2025-07-19 01:06:26.738398,75,-161.8,-0.0112,0.0556,1.0969
78_1,2025-07-19 01:06:26.836884,78,-161.8,-0.0092,0.0781,1.0993
78_2,2025-07-19 01:06:26.936884,78,-30.8,-0.0048,0.0329,1.0769
78_3,2025-07-19 01:06:27.036884,78,-30.8,-0.0061,0.0419,1.0715
81_1,2025-07-19 01:06:27.139376,81,-555.1,0.0056,0.09,1.0942
81_2,2025-07-19 01:06:27.239376,81,-292.9,-0.0231,0.0109,1.0344
81_3,2025-07-19 01:06:27.339376,81,231.4,-0.0061,0.0412,1.049
84_1,2025-07-19 01:06:27.435355,84,-161.8,-0.0017,0.104,1.0993
84_2,2025-07-19 01:06:27.535355,84,-686.1,-0.0029,0.0715,1.0756
84_3,2025-07-19 01:06:27.635355,84,-686.1,-0.0034,0.0756,1.081
87_1,2025-07-19 01:06:27.738615,87,-161.8,0.0051,0.062,1.0776
87_2,2025-07-19 01:06:27.838615,87,-30.8,-0.0029,0.07,1.0786
87_3,2025-07-19 01:06:27.938615,87,-424.0,-0.0002,0.0817,1.0781
90_1,2025-07-19 01:06:28.032421,90,-555.1,-0.0009,0.0808,1.0827
90_2,2025-07-19 01:06:28.132421,90,-30.8,-0.0217,0.0153,1.029
90_3,2025-07-19 01:06:28.232421,90,-30.8,-0.0012,0.0961,1.111
96_1,2025-07-19 01:06:28.630721,96,-292.9,0.0095,0.1171,1.0891
96_2,2025-07-19 01:06:28.730721,96,-161.8,-0.0053,0.0866,1.0854
96_3,2025-07-19 01:06:28.830721,96,-161.8,0.0075,0.0864,1.0588
99_1,2025-07-19 01:06:28.935837,99,-424.0,0.0039,0.0983,1.0605
99_2,2025-07-19 01:06:29.035837,99,-555.1,0.0014,0.1003,1.0737
99_3,2025-07-19 01:06:29.135837,99,-424.0,-0.029,0.0864,1.0407
102_1,2025-07-19 01:06:29.232524,102,-161.8,-0.0048,0.0964,1.0703
102_2,2025-07-19 01:06:29.332524,102,-30.8,0.0007,0.1103,1.059
102_3,2025-07-19 01:06:29.432524,102,-161.8,-0.0095,0.1311,1.0974
105_1,2025-07-19 01:06:29.534996,105,-161.8,-0.0031,0.1396,1.0957
105_2,2025-07-19 01:06:29.634996,105,-424.0,-0.017,0.1335,1.1076
105_3,2025-07-19 01:06:29.734996,105,-555.1,-0.0493,0.1315,0.996
108_1,2025-07-19 01:06:29.836031,108,-424.0,0.0192,0.1447,1.0559
108_2,2025-07-19 01:06:29.936031,108,-292.9,0.092,0.1037,0.979
108_3,2025-07-19 01:06:30.036031,108,-161.8,-0.0119,0.1333,1.0947
111_1,2025-07-19 01:06:30.130841,111,-161.8,-0.0332,0.1857,0.9946
111_2,2025-07-19 01:06:30.230841,111,100.3,0.017,0.2148,0.9255
111_3,2025-07-19 01:06:30.330841,111,100.3,-0.0278,0.2346,1.0759
114_1,2025-07-19 01:06:30.438611,114,-161.8,0.0146,0.2197,0.9982
114_2,2025-07-19 01:06:30.538611,114,-292.9,0.071,0.2626,1.029
114_3,2025-07-19 01:06:30.638611,114,-292.9,0.0156,0.2578,0.9687
120_1,2025-07-19 01:06:31.036806,120,231.4,0.0173,0.2973,1.0288
120_2,2025-07-19 01:06:31.136806,120,362.4,-0.0117,0.3112,1.0405
120_3,2025-07-19 01:06:31.236806,120,-30.8,-0.0166,0.3503,1.0441
123_1,2025-07-19 01:06:31.335255,123,-30.8,0.0537,0.332,1.019
123_2,2025-07-19 01:06:31.435255,123,-161.8,0.007,0.3315,1.0178
123_3,2025-07-19 01:06:31.535255,123,-292.9,0.0061,0.3295,1.0268
126_1,2025-07-19 01:06:31.633586,126,-161.8,-0.0078,0.3254,1.0075
126_2,2025-07-19 01:06:31.733586,126,-292.9,-0.0109,0.3488,1.0285
126_3,2025-07-19 01:06:31.833586,126,-292.9,0.0112,0.35,0.997
132_1,2025-07-19 01:06:32.237641,132,-30.8,-0.0053,0.353,1.0178
132_2,2025-07-19 01:06:32.337641,132,-30.8,-0.0058,0.362,1.0205
132_3,2025-07-19 01:06:32.437641,132,-30.8,-0.0068,0.3583,1.009
135_1,2025-07-19 01:06:32.533494,135,-30.8,-0.0046,0.3652,1.007
135_2,2025-07-19 01:06:32.633494,135,-161.8,-0.0068,0.3596,1.0156
135_3,2025-07-19 01:06:32.733494,135,-292.9,-0.0065,0.3642,1.0156
138_1,2025-07-19 01:06:32.836508,138,-424.0,-0.0021,0.3605,1.0151
138_2,2025-07-19 01:06:32.936508,138,-161.8,-0.0053,0.3645,1.0117
138_3,2025-07-19 01:06:33.036508,138,231.4,-0.0007,0.361,1.0017
144_1,2025-07-19 01:06:33.433406,144,-424.0,-0.0026,0.3645,1.0146
144_2,2025-07-19 01:06:33.533406,144,-292.9,-0.0063,0.3608,1.0168
144_3,2025-07-19 01:06:33.633406,144,-161.8,-0.0073,0.3627,1.0075
147_1,2025-07-19 01:06:33.736370,147,-161.8,-0.007,0.3635,1.0168
147_2,2025-07-19 01:06:33.836370,147,-161.8,-0.0056,0.3681,1.0097
147_3,2025-07-19 01:06:33.936370,147,-292.9,-0.0043,0.3613,1.0109
150_1,2025-07-19 01:06:34.030911,150,-424.0,-0.0034,0.3627,1.0129
150_2,2025-07-19 01:06:34.130911,150,-292.9,-0.0019,0.3613,1.0144
150_3,2025-07-19 01:06:34.230911,150,-161.8,-0.0043,0.3623,1.0124
153_1,2025-07-19 01:06:34.332917,153,-30.8,-0.0065,0.3615,1.0141
153_2,2025-07-19 01:06:34.432917,153,-292.9,-0.0056,0.3593,1.0085
153_3,2025-07-19 01:06:34.532917,153,-424.0,-0.0014,0.362,1.0153
156_1,2025-07-19 01:06:34.890928,156,-161.8,-0.0026,0.3581,1.0104
156_2,2025-07-19 01:06:34.990928,156,-161.8,-0.0051,0.3579,1.0102
156_3,2025-07-19 01:06:35.090928,156,-292.9,-0.0043,0.362,1.0148
159_1,2025-07-19 01:06:34.903242,159,-292.9,-0.007,0.3605,1.0173
159_2,2025-07-19 01:06:35.003242,159,-424.0,-0.0029,0.3603,1.0112
159_3,2025-07-19 01:06:35.103242,159,-555.1,-0.0009,0.3615,1.017
162_1,2025-07-19 01:06:35.232552,162,-161.8,-0.0039,0.3581,1.0097
162_2,2025-07-19 01:06:35.332552,162,-292.9,-0.0034,0.3608,1.0126
162_3,2025-07-19 01:06:35.432552,162,-424.0,-0.0019,0.3583,1.0109
168_1,2025-07-19 01:06:35.830656,168,-424.0,-0.0073,0.3637,1.0161
168_2,2025-07-19 01:06:35.930656,168,-30.8,-0.0043,0.3579,1.0197
168_3,2025-07-19 01:06:36.030656,168,-30.8,-0.0021,0.3603,1.0107
171_1,2025-07-19 01:06:36.136420,171,231.4,-0.0065,0.3605,1.0192
171_2,2025-07-19 01:06:36.236420,171,231.4,-0.0063,0.3623,1.0126
171_3,2025-07-19 01:06:36.336420,171,-292.9,-0.0029,0.3603,1.018
174_1,2025-07-19 01:06:36.429978,174,-161.8,-0.0065,0.362,1.0146
174_2,2025-07-19 01:06:36.529978,174,-161.8,-0.0036,0.3618,1.0175
174_3,2025-07-19 01:06:36.629978,174,-161.8,-0.0024,0.3625,1.017
177_1,2025-07-19 01:06:36.738374,177,100.3,-0.0063,0.3623,1.0146
177_2,2025-07-19 01:06:36.838374,177,-292.9,-0.0051,0.3618,1.008
177_3,2025-07-19 01:06:36.938374,177,-161.8,-0.0053,0.3605,1.0122
180_1,2025-07-19 01:06:37.040126,180,-30.8,-0.0017,0.3647,1.0134
180_2,2025-07-19 01:06:37.140126,180,-161.8,-0.0004,0.363,1.0134
180_3,2025-07-19 01:06:37.240126,180,100.3,-0.0102,0.3625,1.0141
183_1,2025-07-19 01:06:37.330158,183,-161.8,-0.0063,0.363,1.0107
183_2,2025-07-19 01:06:37.430158,183,-424.0,-0.0065,0.3605,1.0187
183_3,2025-07-19 01:06:37.530158,183,-292.9,-0.0039,0.3608,1.0102
186_1,2025-07-19 01:06:37.633274,186,-292.9,-0.0068,0.3608,1.0161
186_2,2025-07-19 01:06:37.733274,186,-292.9,-0.0021,0.3591,1.0136
186_3,2025-07-19 01:06:37.833274,186,100.3,-0.0009,0.3571,1.0078
192_1,2025-07-19 01:06:38.234003,192,-161.8,-0.0014,0.3613,1.0083
192_2,2025-07-19 01:06:38.334003,192,-424.0,-0.0053,0.3588,1.0073
192_3,2025-07-19 01:06:38.434003,192,-30.8,-0.007,0.3596,1.0141
195_1,2025-07-19 01:06:38.532272,195,-30.8,-0.0061,0.362,1.01
195_2,2025-07-19 01:06:38.632272,195,-161.8,-0.0063,0.3591,1.017
195_3,2025-07-19 01:06:38.732272,195,-292.9,-0.0039,0.3654,1.0129
198_1,2025-07-19 01:06:38.863151,198,-555.1,-0.0051,0.3647,1.0139
198_2,2025-07-19 01:06:38.963151,198,-292.9,-0.0058,0.3596,1.0122
198_3,2025-07-19 01:06:39.063151,198,-30.8,-0.0034,0.3583,1.02
201_1,2025-07-19 01:06:39.131495,201,-30.8,-0.0061,0.3637,1.0095
201_2,2025-07-19 01:06:39.231495,201,231.4,-0.0056,0.3593,1.0163
201_3,2025-07-19 01:06:39.331495,201,231.4,-0.0085,0.361,1.0158
204_1,2025-07-19 01:06:39.437994,204,100.3,-0.0048,0.3618,1.0148
204_2,2025-07-19 01:06:39.537994,204,-30.8,-0.0063,0.3588,1.0068
204_3,2025-07-19 01:06:39.637994,204,-292.9,-0.0065,0.363,1.0107
207_1,2025-07-19 01:06:39.733606,207,-161.8,-0.0056,0.3625,1.0136
207_2,2025-07-19 01:06:39.833606,207,-30.8,-0.0039,0.3591,1.0109
207_3,2025-07-19 01:06:39.933606,207,-292.9,-0.0048,0.3625,1.0148
210_1,2025-07-19 01:06:40.033140,210,-686.1,-0.0053,0.3618,1.0148
210_2,2025-07-19 01:06:40.133140,210,-686.1,-0.0041,0.3583,1.0151
210_3,2025-07-19 01:06:40.233140,210,-817.2,-0.0053,0.3627,1.0097
216_1,2025-07-19 01:06:40.633293,216,-30.8,-0.0073,0.3581,1.0092
216_2,2025-07-19 01:06:40.733293,216,-292.9,-0.0058,0.3605,1.0026
216_3,2025-07-19 01:06:40.833293,216,-424.0,-0.0048,0.3615,1.0134
219_1,2025-07-19 01:06:40.937541,219,-292.9,-0.0031,0.3613,1.01
219_2,2025-07-19 01:06:41.037541,219,-161.8,-0.0026,0.3608,1.0173
219_3,2025-07-19 01:06:41.137541,219,-292.9,-0.0039,0.3586,1.0151
222_1,2025-07-19 01:06:41.232875,222,-161.8,-0.0061,0.3566,1.0207
222_2,2025-07-19 01:06:41.332875,222,-555.1,-0.0039,0.3625,1.02
222_3,2025-07-19 01:06:41.432875,222,-555.1,-0.0058,0.362,1.0197
225_1,2025-07-19 01:06:41.536383,225,-292.9,-0.0048,0.3623,1.0126
225_2,2025-07-19 01:06:41.636383,225,-424.0,-0.0036,0.3618,1.0112
225_3,2025-07-19 01:06:41.736383,225,-30.8,-0.008,0.3605,1.0173
231_1,2025-07-19 01:06:42.130873,231,-30.8,-0.0068,0.3627,1.0158
231_2,2025-07-19 01:06:42.230873,231,-555.1,-0.0048,0.3574,1.0197
231_3,2025-07-19 01:06:42.330873,231,-424.0,-0.0092,0.3608,1.0129
234_1,2025-07-19 01:06:42.437785,234,-161.8,-0.0048,0.3576,1.0136
234_2,2025-07-19 01:06:42.537785,234,-161.8,-0.009,0.3642,1.0161
234_3,2025-07-19 01:06:42.637785,234,-292.9,-0.0002,0.3625,1.0173
237_1,2025-07-19 01:06:43.032934,237,-292.9,-0.0036,0.3623,1.0097
237_2,2025-07-19 01:06:43.132934,237,-161.8,-0.0024,0.3593,1.0087
237_3,2025-07-19 01:06:43.232934,237,-424.0,-0.0012,0.3569,1.0144
240_1,2025-07-19 01:06:43.033323,240,-161.8,-0.0095,0.3608,1.0144
240_2,2025-07-19 01:06:43.133323,240,-161.8,-0.0056,0.3642,1.0187
240_3,2025-07-19 01:06:43.233323,240,-161.8,-0.0048,0.3583,1.0104
243_1,2025-07-19 01:06:43.336545,243,-292.9,-0.0058,0.3647,1.0148
243_2,2025-07-19 01:06:43.436545,243,-292.9,-0.0021,0.361,1.0146
243_3,2025-07-19 01:06:43.536545,243,-292.9,-0.0078,0.3615,1.0087
246_1,2025-07-19 01:06:43.632546,246,-30.8,-0.0002,0.3596,1.0156
246_2,2025-07-19 01:06:43.732546,246,100.3,-0.0017,0.3603,1.0114
246_3,2025-07-19 01:06:43.832546,246,100.3,-0.0061,0.3588,1.0126
249_1,2025-07-19 01:06:43.995327,249,-30.8,-0.0048,0.3603,1.0126
249_2,2025-07-19 01:06:44.095327,249,-292.9,-0.0034,0.3586,1.0073
249_3,2025-07-19 01:06:44.195327,249,-424.0,-0.0085,0.3591,1.0075
252_1,2025-07-19 01:06:44.237840,252,-161.8,-0.0073,0.3596,1.0078
252_2,2025-07-19 01:06:44.337840,252,-30.8,-0.0046,0.3613,1.0129
252_3,2025-07-19 01:06:44.437840,252,-161.8,-0.0073,0.3579,1.0114
255_1,2025-07-19 01:06:44.535541,255,-30.8,-0.0039,0.3662,1.0139
255_2,2025-07-19 01:06:44.635541,255,-161.8,-0.0029,0.362,1.0075
255_3,2025-07-19 01:06:44.735541,255,-161.8,-0.0063,0.3601,1.0175
2_1,2025-07-19 01:06:44.834150,2,100.3,-0.0048,0.3623,1.0126
2_2,2025-07-19 01:06:44.934150,2,100.3,-0.0012,0.3608,1.0141
2_3,2025-07-19 01:06:45.034150,2,-30.8,-0.0065,0.3598,1.0112
5_1,2025-07-19 01:06:45.135204,5,-30.8,-0.0021,0.3608,1.0083
5_2,2025-07-19 01:06:45.235204,5,100.3,-0.0063,0.361,1.0166
5_3,2025-07-19 01:06:45.335204,5,231.4,-0.0063,0.361,1.0087
8_1,2025-07-19 01:06:45.430627,8,-30.8,-0.0043,0.363,1.0161
8_2,2025-07-19 01:06:45.530627,8,-292.9,-0.0036,0.3574,1.0129
8_3,2025-07-19 01:06:45.630627,8,100.3,-0.0034,0.3623,1.0161
14_1,2025-07-19 01:06:46.035736,14,-161.8,-0.0021,0.3642,1.0141
14_2,2025-07-19 01:06:46.135736,14,-30.8,-0.0019,0.3601,1.0146
14_3,2025-07-19 01:06:46.235736,14,231.4,-0.0048,0.3603,1.017
20_1,2025-07-19 01:06:46.630271,20,-292.9,-0.0063,0.3608,1.0144
20_2,2025-07-19 01:06:46.730271,20,-424.0,-0.0068,0.3586,1.0107
20_3,2025-07-19 01:06:46.830271,20,-30.8,-0.0036,0.3605,1.0144
23_1,2025-07-19 01:06:46.936477,23,-30.8,-0.0056,0.3618,1.0141
23_2,2025-07-19 01:06:47.036477,23,-424.0,-0.0014,0.3608,1.0109
23_3,2025-07-19 01:06:47.136477,23,-424.0,-0.0048,0.3657,1.0104
29_1,2025-07-19 01:06:47.536304,29,-161.8,-0.0043,0.3601,1.0075
29_2,2025-07-19 01:06:47.636304,29,-30.8,-0.0021,0.3647,1.0051
29_3,2025-07-19 01:06:47.736304,29,-30.8,-0.0051,0.3601,1.0129
35_1,2025-07-19 01:06:48.428486,35,-161.8,-0.0002,0.3603,1.0136
35_2,2025-07-19 01:06:48.528486,35,-30.8,-0.0024,0.3598,1.0166
35_3,2025-07-19 01:06:48.628486,35,-292.9,-0.0004,0.363,1.0051
38_1,2025-07-19 01:06:48.428768,38,-161.8,-0.0056,0.3596,1.017
38_2,2025-07-19 01:06:48.528768,38,362.4,-0.0029,0.3583,1.0107
38_3,2025-07-19 01:06:48.628768,38,-292.9,-0.0056,0.3608,1.0109
41_1,2025-07-19 01:06:48.733235,41,-424.0,-0.0048,0.3625,1.0161
41_2,2025-07-19 01:06:48.833235,41,-161.8,-0.008,0.363,1.0112
41_3,2025-07-19 01:06:48.933235,41,-161.8,0.0,0.363,1.0126
44_1,2025-07-19 01:06:49.031686,44,100.3,-0.0036,0.3627,1.0063
44_2,2025-07-19 01:06:49.131686,44,-161.8,-0.0061,0.3615,1.0126
44_3,2025-07-19 01:06:49.231686,44,-555.1,-0.0009,0.3608,1.0092
47_1,2025-07-19 01:06:49.633633,47,-555.1,-0.0068,0.3593,1.0148
47_2,2025-07-19 01:06:49.733633,47,-555.1,-0.0039,0.3559,1.0161
47_3,2025-07-19 01:06:49.833633,47,-424.0,-0.0056,0.3596,1.0144
50_1,2025-07-19 01:06:49.634301,50,-292.9,-0.0046,0.362,1.0151
50_2,2025-07-19 01:06:49.734301,50,-30.8,-0.0041,0.3642,1.0173
50_3,2025-07-19 01:06:49.834301,50,100.3,-0.0021,0.3642,1.007
53_1,2025-07-19 01:06:49.932833,53,-161.8,-0.0075,0.3603,1.0131
53_2,2025-07-19 01:06:50.032833,53,-424.0,-0.0078,0.3642,1.0168
53_3,2025-07-19 01:06:50.132833,53,-555.1,-0.0065,0.3581,1.0056
56_1,2025-07-19 01:06:50.236562,56,-555.1,-0.007,0.3601,1.0114
56_2,2025-07-19 01:06:50.336562,56,-424.0,-0.0048,0.3649,1.0065
56_3,2025-07-19 01:06:50.436562,56,-161.8,-0.0024,0.3625,1.0151
59_1,2025-07-19 01:06:50.532969,59,-161.8,-0.0056,0.3598,1.018
59_2,2025-07-19 01:06:50.632969,59,-292.9,-0.0048,0.3591,1.019
59_3,2025-07-19 01:06:50.732969,59,-686.1,-0.0039,0.3581,1.0124
68_1,2025-07-19 01:06:51.432672,68,-424.0,-0.0041,0.3596,1.0136
68_2,2025-07-19 01:06:51.532672,68,-555.1,-0.0063,0.3591,1.0187
68_3,2025-07-19 01:06:51.632672,68,-292.9,-0.0021,0.3593,1.0122
71_1,2025-07-19 01:06:51.731379,71,100.3,-0.0051,0.3593,1.0122
71_2,2025-07-19 01:06:51.831379,71,-30.8,-0.009,0.3615,1.0192
71_3,2025-07-19 01:06:51.931379,71,-424.0,-0.0029,0.3571,1.0151
74_1,2025-07-19 01:06:52.035425,74,-686.1,-0.0036,0.3632,1.0122
74_2,2025-07-19 01:06:52.135425,74,-292.9,-0.0031,0.3591,1.0124
74_3,2025-07-19 01:06:52.235425,74,-161.8,-0.0068,0.3632,1.0124
77_1,2025-07-19 01:06:52.333343,77,-424.0,-0.0056,0.3574,1.018
77_2,2025-07-19 01:06:52.433343,77,-424.0,-0.0068,0.3574,1.0114
77_3,2025-07-19 01:06:52.533343,77,-292.9,-0.0012,0.3576,1.0078
80_1,2025-07-19 01:06:52.635872,80,231.4,-0.0043,0.3608,1.0109
80_2,2025-07-19 01:06:52.735872,80,231.4,-0.0024,0.3618,1.0122
80_3,2025-07-19 01:06:52.835872,80,-292.9,-0.0043,0.3586,1.0061
